Date,Open,High,Low,Close,Volume,Adj Close
1972-09-01,408.50,409.75,393.25,406.50,500400,7.22
1972-08-01,402.00,426.75,402.00,408.50,664200,7.26
1972-07-03,393.00,405.50,383.50,400.75,590700,7.10
1972-06-01,399.00,401.00,387.00,392.00,435200,6.94
1972-05-01,386.00,406.00,376.75,397.75,631700,7.05
1972-04-03,382.25,399.75,379.25,386.00,582000,6.81
1972-03-01,369.50,386.00,366.00,382.25,631900,6.75
1972-02-01,368.00,375.00,364.50,368.50,528800,6.50
1972-01-03,336.50,372.00,331.75,368.00,930400,6.47
1971-12-01,306.50,348.50,306.50,336.50,809400,5.92
1971-11-01,300.00,306.50,288.25,305.50,669100,5.37
1971-10-01,304.25,315.25,295.50,300.50,741400,5.26
1971-09-01,304.00,313.00,299.00,303.75,636500,5.32
1971-08-02,292.75,320.00,283.25,304.00,805000,5.32
1971-07-01,317.00,319.25,290.25,291.25,1111400,5.08
1971-06-01,327.50,331.50,308.00,317.00,992500,5.53
1971-05-03,355.00,355.50,325.00,327.00,723500,5.70
1971-04-01,357.50,364.00,349.00,357.75,807000,6.21
1971-03-01,336.50,365.75,334.75,357.50,545500,6.21
1971-02-01,325.50,343.50,325.00,336.50,615300,5.84
1971-01-04,316.75,327.75,310.00,325.50,728700,5.63
1970-12-01,307.25,320.75,306.25,317.75,744000,5.50
1970-11-02,294.00,309.00,288.50,307.25,744700,5.32
1970-10-01,291.75,309.75,283.00,294.00,625500,5.09
1970-09-01,265.25,295.50,259.25,291.75,855900,5.03
1970-08-03,251.88,271.50,218.75,266.25,1084000,4.59
1970-07-01,250.00,262.50,242.00,252.25,853600,4.35
1970-06-01,278.00,287.00,250.00,250.00,1018300,4.29
1970-05-01,298.00,299.00,237.00,278.00,1497900,4.77
1970-04-01,338.50,340.50,286.25,298.00,891600,5.09
1970-03-02,340.25,341.00,315.25,338.50,788500,5.78
1970-02-02,337.00,355.00,334.75,340.25,677400,5.81
1970-01-02,364.50,387.00,334.25,335.19,741700,5.72
1969-12-01,358.50,367.00,350.25,364.50,551700,6.23
1969-11-03,360.00,368.75,344.25,357.00,453000,6.10
1969-10-01,345.25,365.00,340.00,360.50,547200,6.14
1969-09-02,345.00,360.25,331.00,345.25,506900,5.88
1969-08-01,326.00,350.75,325.50,345.00,585500,5.88
1969-07-01,337.75,364.50,310.00,324.50,875800,5.51
1969-06-02,319.00,339.50,307.75,337.75,511800,5.73
1969-05-01,328.00,334.88,318.25,319.00,362500,5.42
1969-04-01,314.00,330.25,305.25,328.00,400800,5.56
1969-03-03,293.38,315.50,291.75,314.00,396000,5.32
1969-02-03,296.25,310.50,293.25,293.38,551600,4.97
1969-01-02,315.00,315.25,295.00,296.25,718700,5.00
1968-12-02,333.75,334.75,310.00,315.00,504200,5.32
1968-11-01,308.00,334.75,307.50,333.75,666000,5.64
1968-10-01,330.50,333.00,304.50,307.00,1136100,5.19
1968-09-03,335.00,341.50,330.00,335.00,381200,5.66
1968-08-01,338.75,346.50,330.00,335.00,426600,5.66
1968-07-01,353.75,365.00,326.00,338.75,578500,5.71
1968-06-03,369.00,375.00,345.00,353.75,643400,5.96
1968-05-01,339.50,357.00,322.50,357.00,575800,6.02
1968-04-01,625.50,649.88,320.00,338.75,578500,5.70
1968-03-01,580.00,613.00,560.00,612.50,604800,5.15
1968-02-01,594.50,602.00,568.50,580.00,578700,4.88
1968-01-02,627.00,627.25,588.75,594.50,493100,4.99
1967-12-01,612.00,648.00,610.00,627.00,338800,5.26
1967-11-01,589.00,620.50,567.50,612.00,486500,5.14
1967-10-02,548.00,600.50,541.00,593.50,314300,4.97
1967-09-01,499.75,557.50,498.50,548.25,372800,4.59
1967-08-01,507.75,514.50,485.25,499.75,258200,4.19
1967-07-03,497.50,509.50,488.00,507.75,325500,4.25
1967-06-01,466.25,511.00,463.50,497.50,452100,4.17
1967-05-01,485.00,485.00,458.00,466.25,380900,3.91
1967-04-03,447.50,499.00,437.00,496.50,429200,4.16
1967-03-01,432.50,461.00,432.00,451.00,335200,3.78
1967-02-01,394.00,435.25,390.50,430.00,375600,3.60
1967-01-03,371.50,406.00,362.50,399.50,534400,3.35
1966-12-01,376.00,386.00,363.00,371.50,342200,3.11
1966-11-01,334.38,377.00,334.38,376.00,532000,3.15
1966-10-03,317.50,334.88,289.50,332.00,568500,2.78
1966-09-01,320.50,338.50,306.50,317.50,506700,2.66
1966-08-01,340.75,350.75,306.25,320.50,485900,2.68
1966-07-01,352.25,361.50,340.75,340.75,313600,2.85
1966-06-01,356.50,366.50,332.50,350.50,648400,2.93
1966-05-02,557.50,561.00,349.00,362.75,513400,3.04
1966-04-01,516.00,562.00,514.00,557.50,377400,3.11
1966-03-01,515.00,525.00,494.50,516.00,408100,2.88
1966-02-01,496.00,524.75,488.00,515.00,443100,2.87
1966-01-03,497.50,513.50,472.00,496.00,625900,2.77
1965-12-01,525.00,527.75,494.25,499.00,595600,2.78
1965-11-01,533.00,554.00,522.00,525.00,245100,2.93
1965-10-01,510.75,533.00,503.25,533.00,342900,2.97
1965-09-01,499.00,517.25,498.00,512.50,356600,2.86
1965-08-02,479.00,503.88,474.25,499.00,436400,2.78
1965-07-01,458.00,479.00,455.00,479.00,399400,2.67
1965-06-01,476.00,477.50,437.50,458.00,693800,2.55
1965-05-03,484.00,491.50,460.00,478.00,298000,2.66
1965-04-01,455.00,485.00,455.00,485.00,319900,2.70
1965-03-01,455.75,469.50,448.00,454.25,324100,2.53
1965-02-01,447.50,457.13,425.00,455.75,442000,2.54
1965-01-04,409.50,450.00,404.00,448.50,584000,2.50
1964-12-01,411.50,418.00,407.00,409.50,402700,2.28
1964-11-02,419.75,434.50,412.50,412.50,472300,2.30
1964-10-01,436.50,436.50,415.00,420.00,358800,2.34
1964-09-01,440.50,446.00,412.00,436.50,572000,2.43
1964-08-03,462.00,462.00,425.50,440.50,576100,2.45
1964-07-01,478.75,492.00,460.00,462.00,433600,2.57
1964-06-01,480.00,483.50,461.00,477.00,405000,2.65
1964-05-01,571.00,590.75,468.00,480.00,547700,2.67
1964-04-01,595.00,601.50,570.25,570.25,597800,2.54
1964-03-02,569.00,594.50,556.00,594.25,607500,2.65
1964-02-03,542.00,576.50,534.00,569.00,628300,2.53
1964-01-02,510.00,567.00,507.50,542.00,1042700,2.41
1963-12-02,488.00,509.50,473.50,507.00,703500,2.26
1963-11-01,494.00,495.75,461.00,485.25,731200,2.16
1963-10-01,452.00,501.75,448.50,494.00,1091700,2.20
1963-09-03,445.38,469.00,445.38,452.00,937000,2.01
1963-08-01,434.50,459.50,430.00,444.75,661300,1.98
1963-07-01,436.25,448.00,425.25,434.50,813700,1.93
1963-06-03,477.25,478.75,432.00,436.25,675100,1.94
1963-05-01,463.75,478.50,457.50,477.25,566100,2.12
1963-04-01,421.00,474.50,417.50,463.75,908100,2.06
1963-03-01,399.75,423.25,397.25,421.00,601200,1.87
1963-02-01,423.75,424.88,399.00,399.75,753100,1.78
1963-01-02,390.00,424.50,384.25,423.75,1342100,1.88
1962-12-03,394.50,406.00,381.50,390.00,1146900,1.73
1962-11-01,346.00,401.75,342.00,398.50,1897600,1.77
1962-10-01,353.50,371.75,322.00,346.00,1918800,1.54
1962-09-04,396.25,401.50,348.50,353.50,1822100,1.57
1962-08-01,386.00,414.75,370.50,396.25,1851300,1.76
1962-07-02,339.25,393.50,338.50,387.00,2086800,1.72
1962-06-01,391.00,391.00,300.00,339.25,3394000,1.51
1962-05-01,454.00,489.75,355.00,392.50,2428800,1.74
1962-04-02,532.50,532.50,450.00,454.00,759700,2.02
1962-03-01,539.00,556.00,530.25,532.75,262600,2.37
1962-02-01,547.50,561.00,532.00,537.00,316000,2.39
1962-01-02,578.50,578.50,525.25,542.00,432700,2.41
